Date,Reference,Group,Percentile01,Percentile25,Percentile75,Percentile99,Rate,TargetDe,TargetUe,Volume
9/2/2016,OBFR,132,0.27,0.4,0.41,0.49,0.4,NA,NA,224
9/6/2016,EFFR,133,0.31,0.4,0.41,0.5,0.4,0.25,0.5,65
9/6/2016,OBFR,133,0.3,0.4,0.41,0.49,0.4,NA,NA,233
9/7/2016,EFFR,134,0.31,0.4,0.41,0.55,0.4,0.25,0.5,66
9/7/2016,OBFR,134,0.28,0.4,0.41,0.49,0.4,NA,NA,244
9/8/2016,EFFR,135,0.31,0.4,0.41,0.5,0.4,0.25,0.5,68
9/8/2016,OBFR,135,0.27,0.4,0.41,0.49,0.4,NA,NA,248
9/9/2016,EFFR,136,0.27,0.4,0.41,0.5,0.4,0.25,0.5,65
9/9/2016,OBFR,136,0.27,0.4,0.41,0.47,0.4,NA,NA,228
9/12/2016,EFFR,137,0.31,0.4,0.41,0.55,0.4,0.25,0.5,63
9/12/2016,OBFR,137,0.3,0.4,0.41,0.49,0.4,NA,NA,243
9/13/2016,EFFR,138,0.36,0.4,0.41,0.5,0.4,0.25,0.5,60
9/13/2016,OBFR,138,0.27,0.4,0.41,0.49,0.4,NA,NA,229
9/14/2016,EFFR,139,0.36,0.4,0.41,0.5,0.4,0.25,0.5,59
9/14/2016,OBFR,139,0.3,0.4,0.41,0.49,0.4,NA,NA,224
9/15/2016,EFFR,140,0.3,0.4,0.41,0.55,0.4,0.25,0.5,63
9/15/2016,OBFR,140,0.26,0.4,0.41,0.49,0.4,NA,NA,233
9/16/2016,EFFR,141,0.36,0.4,0.41,0.5,0.4,0.25,0.5,60
9/16/2016,OBFR,141,0.25,0.4,0.41,0.49,0.4,NA,NA,231
9/19/2016,EFFR,142,0.36,0.4,0.41,0.53,0.4,0.25,0.5,59
9/19/2016,OBFR,142,0.27,0.4,0.41,0.49,0.4,NA,NA,230
9/20/2016,EFFR,143,0.36,0.4,0.41,0.53,0.4,0.25,0.5,57
9/20/2016,OBFR,143,0.25,0.4,0.41,0.49,0.4,NA,NA,232
9/21/2016,EFFR,144,0.36,0.4,0.41,0.5,0.4,0.25,0.5,61
9/21/2016,OBFR,144,0.3,0.4,0.41,0.49,0.4,NA,NA,221
9/22/2016,EFFR,145,0.36,0.4,0.41,0.53,0.4,0.25,0.5,62
9/22/2016,OBFR,145,0.27,0.4,0.41,0.49,0.4,NA,NA,226
9/23/2016,EFFR,146,0.36,0.4,0.41,0.5,0.4,0.25,0.5,61
9/23/2016,OBFR,146,0.05,0.4,0.41,0.49,0.4,NA,NA,222
9/26/2016,EFFR,147,0.36,0.4,0.41,0.5,0.4,0.25,0.5,63
9/26/2016,OBFR,147,0.25,0.4,0.41,0.49,0.4,NA,NA,213
9/27/2016,EFFR,148,0.35,0.4,0.41,0.5,0.4,0.25,0.5,64
9/27/2016,OBFR,148,0.25,0.4,0.41,0.49,0.4,NA,NA,186
9/28/2016,EFFR,149,0.26,0.4,0.41,0.5,0.4,0.25,0.5,70
9/28/2016,OBFR,149,0.25,0.4,0.41,0.5,0.4,NA,NA,205
9/29/2016,EFFR,150,0.36,0.4,0.41,0.5,0.4,0.25,0.5,67
9/29/2016,OBFR,150,0.25,0.4,0.41,0.49,0.4,NA,NA,197
9/30/2016,EFFR,151,0.26,0.28,0.3,0.5,0.29,0.25,0.5,58
9/30/2016,OBFR,151,0.25,0.28,0.3,0.5,0.29,NA,NA,142
10/3/2016,EFFR,152,0.26,0.4,0.41,0.5,0.4,0.25,0.5,66
10/3/2016,OBFR,152,0.25,0.4,0.41,0.49,0.4,NA,NA,193
10/4/2016,EFFR,153,0.26,0.4,0.41,0.5,0.4,0.25,0.5,61
10/4/2016,OBFR,153,0.26,0.4,0.41,0.49,0.4,NA,NA,188
10/5/2016,EFFR,154,0.26,0.4,0.41,0.5,0.4,0.25,0.5,63
10/5/2016,OBFR,154,0.26,0.4,0.41,0.49,0.4,NA,NA,176
10/6/2016,EFFR,155,0.26,0.4,0.41,0.5,0.4,0.25,0.5,65
10/6/2016,OBFR,155,0.28,0.4,0.41,0.5,0.4,NA,NA,177
10/7/2016,EFFR,156,0.26,0.4,0.41,0.5,0.4,0.25,0.5,66
10/7/2016,OBFR,156,0.26,0.4,0.41,0.5,0.41,NA,NA,176
10/11/2016,EFFR,157,0.3,0.4,0.41,0.55,0.41,0.25,0.5,63
10/11/2016,OBFR,157,0.26,0.4,0.41,0.5,0.41,NA,NA,169
10/12/2016,EFFR,158,0.26,0.4,0.41,0.5,0.41,0.25,0.5,70
10/12/2016,OBFR,158,0.26,0.4,0.41,0.5,0.41,NA,NA,178
10/13/2016,EFFR,159,0.26,0.4,0.41,0.5,0.41,0.25,0.5,67
10/13/2016,OBFR,159,0.25,0.4,0.41,0.5,0.41,NA,NA,168
10/14/2016,EFFR,160,0.36,0.4,0.41,0.5,0.41,0.25,0.5,66
10/14/2016,OBFR,160,0.3,0.4,0.41,0.5,0.41,NA,NA,163
10/17/2016,EFFR,161,0.26,0.4,0.41,0.5,0.41,0.25,0.5,62
10/17/2016,OBFR,161,0.26,0.4,0.41,0.5,0.41,NA,NA,163
10/18/2016,EFFR,162,0.26,0.4,0.41,0.5,0.41,0.25,0.5,67
10/18/2016,OBFR,162,0.26,0.4,0.41,0.5,0.41,NA,NA,168
10/19/2016,EFFR,163,0.26,0.4,0.41,0.5,0.41,0.25,0.5,66
10/19/2016,OBFR,163,0.26,0.4,0.41,0.5,0.41,NA,NA,170
10/20/2016,EFFR,164,0.26,0.4,0.41,0.5,0.41,0.25,0.5,70
10/20/2016,OBFR,164,0.26,0.4,0.41,0.5,0.41,NA,NA,176
10/21/2016,EFFR,165,0.26,0.4,0.41,0.55,0.41,0.25,0.5,70
10/21/2016,OBFR,165,0.26,0.4,0.41,0.5,0.41,NA,NA,181
10/24/2016,EFFR,166,0.26,0.4,0.41,0.55,0.41,0.25,0.5,65
10/24/2016,OBFR,166,0.05,0.4,0.41,0.5,0.41,NA,NA,177
10/25/2016,EFFR,167,0.34,0.4,0.41,0.5,0.41,0.25,0.5,73
10/25/2016,OBFR,167,0.28,0.4,0.41,0.5,0.41,NA,NA,179
10/26/2016,EFFR,168,0.26,0.4,0.41,0.5,0.41,0.25,0.5,66
10/26/2016,OBFR,168,0.26,0.4,0.41,0.5,0.41,NA,NA,163
10/27/2016,EFFR,169,0.26,0.4,0.41,0.5,0.41,0.25,0.5,65
10/27/2016,OBFR,169,0.25,0.4,0.41,0.5,0.41,NA,NA,158
10/28/2016,EFFR,170,0.3,0.4,0.41,0.5,0.41,0.25,0.5,67
10/28/2016,OBFR,170,0.28,0.4,0.41,0.5,0.41,NA,NA,163
10/31/2016,EFFR,171,0.25,0.3,0.32,0.5,0.31,0.25,0.5,61
10/31/2016,OBFR,171,0.25,0.3,0.32,0.5,0.31,NA,NA,147
11/1/2016,EFFR,172,0.3,0.4,0.41,0.5,0.41,0.25,0.5,63
11/1/2016,OBFR,172,0.3,0.4,0.41,0.5,0.41,NA,NA,157
11/2/2016,EFFR,173,0.3,0.4,0.41,0.5,0.41,0.25,0.5,67
11/2/2016,OBFR,173,0.3,0.4,0.41,0.5,0.41,NA,NA,161
11/3/2016,EFFR,174,0.36,0.4,0.41,0.5,0.41,0.25,0.5,63
11/3/2016,OBFR,174,0.28,0.4,0.41,0.5,0.41,NA,NA,159
11/4/2016,EFFR,175,0.3,0.4,0.41,0.5,0.41,0.25,0.5,65
11/4/2016,OBFR,175,0.25,0.4,0.41,0.5,0.41,NA,NA,157
11/7/2016,EFFR,176,0.36,0.4,0.41,0.5,0.41,0.25,0.5,62
11/7/2016,OBFR,176,0.3,0.4,0.41,0.5,0.41,NA,NA,166
11/8/2016,EFFR,177,0.36,0.4,0.41,0.5,0.41,0.25,0.5,61
11/8/2016,OBFR,177,0.3,0.4,0.41,0.5,0.41,NA,NA,162
11/9/2016,EFFR,178,0.3,0.4,0.41,0.5,0.41,0.25,0.5,65
11/9/2016,OBFR,178,0.26,0.4,0.41,0.5,0.41,NA,NA,172
11/10/2016,EFFR,179,0.36,0.4,0.41,0.5,0.41,0.25,0.5,64
11/10/2016,OBFR,179,0.26,0.4,0.41,0.5,0.41,NA,NA,141
11/14/2016,EFFR,180,0.36,0.4,0.41,0.5,0.41,0.25,0.5,59
11/14/2016,OBFR,180,0.28,0.4,0.41,0.5,0.41,NA,NA,167
11/15/2016,EFFR,181,0.31,0.41,0.41,0.5,0.41,0.25,0.5,66
11/15/2016,OBFR,181,0.3,0.4,0.41,0.49,0.41,NA,NA,174
11/16/2016,EFFR,182,0.36,0.41,0.41,0.5,0.41,0.25,0.5,70
11/16/2016,OBFR,182,0.3,0.41,0.42,0.49,0.41,NA,NA,180
11/17/2016,EFFR,183,0.32,0.41,0.41,0.5,0.41,0.25,0.5,73
11/17/2016,OBFR,183,0.3,0.4,0.41,0.5,0.41,NA,NA,172
11/18/2016,EFFR,184,0.3,0.41,0.41,0.52,0.41,0.25,0.5,72
11/18/2016,OBFR,184,0.3,0.41,0.41,0.5,0.41,NA,NA,178
11/21/2016,EFFR,185,0.36,0.41,0.41,0.56,0.41,0.25,0.5,76
11/21/2016,OBFR,185,0.3,0.41,0.41,0.5,0.41,NA,NA,185
11/22/2016,EFFR,186,0.3,0.41,0.41,0.53,0.41,0.25,0.5,77
11/22/2016,OBFR,186,0.3,0.41,0.41,0.5,0.41,NA,NA,177
11/23/2016,EFFR,187,0.3,0.41,0.41,0.5,0.41,0.25,0.5,78
11/23/2016,OBFR,187,0.05,0.41,0.41,0.55,0.41,NA,NA,184
11/25/2016,EFFR,188,0.3,0.41,0.41,0.5,0.41,0.25,0.5,76
11/25/2016,OBFR,188,0.25,0.41,0.41,0.5,0.41,NA,NA,182
11/28/2016,EFFR,189,0.36,0.41,0.41,0.53,0.41,0.25,0.5,69
11/28/2016,OBFR,189,0.3,0.41,0.42,0.5,0.41,NA,NA,178
11/29/2016,EFFR,190,0.3,0.41,0.41,0.5,0.41,0.25,0.5,75
11/29/2016,OBFR,190,0.3,0.41,0.41,0.5,0.41,NA,NA,181
11/30/2016,EFFR,191,0.28,0.31,0.32,0.55,0.31,0.25,0.5,68
11/30/2016,OBFR,191,0.28,0.31,0.32,0.5,0.31,NA,NA,166
12/1/2016,EFFR,192,0.25,0.41,0.41,0.5,0.41,0.25,0.5,81
12/1/2016,OBFR,192,0.25,0.41,0.41,0.5,0.41,NA,NA,173
12/2/2016,EFFR,193,0.25,0.41,0.41,0.49,0.41,0.25,0.5,81
12/2/2016,OBFR,193,0.25,0.41,0.41,0.5,0.41,NA,NA,179
12/5/2016,EFFR,194,0.3,0.41,0.41,0.5,0.41,0.25,0.5,77
12/5/2016,OBFR,194,0.3,0.41,0.41,0.5,0.41,NA,NA,185
12/6/2016,EFFR,195,0.3,0.41,0.41,0.5,0.41,0.25,0.5,75
12/6/2016,OBFR,195,0.3,0.41,0.41,0.5,0.41,NA,NA,183
12/7/2016,EFFR,196,0.3,0.41,0.41,0.5,0.41,0.25,0.5,76
12/7/2016,OBFR,196,0.3,0.41,0.41,0.5,0.41,NA,NA,181
12/8/2016,EFFR,197,0.3,0.41,0.41,0.5,0.41,0.25,0.5,75
12/8/2016,OBFR,197,0.3,0.41,0.41,0.52,0.41,NA,NA,173
12/9/2016,EFFR,198,0.3,0.41,0.41,0.5,0.41,0.25,0.5,68
12/9/2016,OBFR,198,0.3,0.41,0.41,0.5,0.41,NA,NA,171
12/12/2016,EFFR,199,0.3,0.41,0.41,0.53,0.41,0.25,0.5,71
12/12/2016,OBFR,199,0.3,0.41,0.42,0.5,0.41,NA,NA,181
12/13/2016,EFFR,200,0.34,0.41,0.41,0.5,0.41,0.25,0.5,73
12/13/2016,OBFR,200,0.3,0.41,0.42,0.5,0.41,NA,NA,176
12/14/2016,EFFR,201,0.3,0.41,0.41,0.5,0.41,0.25,0.5,78
12/14/2016,OBFR,201,0.3,0.41,0.42,0.5,0.41,NA,NA,187
12/15/2016,EFFR,202,0.41,0.66,0.66,0.75,0.66,0.5,0.75,74
12/15/2016,OBFR,202,0.41,0.66,0.66,0.75,0.66,NA,NA,170
12/16/2016,EFFR,203,0.59,0.66,0.66,0.75,0.66,0.5,0.75,72
12/16/2016,OBFR,203,0.5,0.66,0.66,0.75,0.66,NA,NA,184
12/19/2016,EFFR,204,0.6,0.66,0.66,0.8,0.66,0.5,0.75,69
12/19/2016,OBFR,204,0.5,0.66,0.67,0.75,0.66,NA,NA,171
12/20/2016,EFFR,205,0.63,0.66,0.66,0.75,0.66,0.5,0.75,70
12/20/2016,OBFR,205,0.5,0.66,0.67,0.75,0.66,NA,NA,175
12/21/2016,EFFR,206,0.63,0.66,0.66,0.78,0.66,0.5,0.75,73
12/21/2016,OBFR,206,0.5,0.66,0.67,0.75,0.66,NA,NA,169
12/22/2016,EFFR,207,0.53,0.66,0.66,0.8,0.66,0.5,0.75,73
12/22/2016,OBFR,207,0.5,0.66,0.67,0.75,0.66,NA,NA,173
12/23/2016,EFFR,208,0.63,0.66,0.66,0.8,0.66,0.5,0.75,73
12/23/2016,OBFR,208,0.15,0.66,0.67,0.75,0.66,NA,NA,167
12/27/2016,EFFR,209,0.5,0.66,0.66,0.8,0.66,0.5,0.75,74
12/27/2016,OBFR,209,0.5,0.66,0.67,0.77,0.66,NA,NA,173
12/28/2016,EFFR,210,0.54,0.66,0.67,0.81,0.66,0.5,0.75,74
12/28/2016,OBFR,210,0.5,0.66,0.67,0.77,0.66,NA,NA,172
12/29/2016,EFFR,211,0.5,0.66,0.66,0.8,0.66,0.5,0.75,73
12/29/2016,OBFR,211,0.5,0.66,0.67,0.77,0.66,NA,NA,167
12/30/2016,EFFR,212,0.5,0.52,0.55,0.82,0.55,0.5,0.75,48
12/30/2016,OBFR,212,0.45,0.52,0.55,1.3,0.55,NA,NA,122
1/3/2017,EFFR,213,0.5,0.66,0.66,0.8,0.66,0.5,0.75,80
1/3/2017,OBFR,213,0.5,0.66,0.67,0.77,0.66,NA,NA,167
1/4/2017,EFFR,214,0.5,0.66,0.66,0.75,0.66,0.5,0.75,79
1/4/2017,OBFR,214,0.5,0.66,0.67,0.77,0.66,NA,NA,188
1/5/2017,EFFR,215,0.5,0.66,0.66,0.78,0.66,0.5,0.75,77
1/5/2017,OBFR,215,0.5,0.66,0.67,0.77,0.66,NA,NA,181
1/6/2017,EFFR,216,0.5,0.66,0.66,0.8,0.66,0.5,0.75,79
1/6/2017,OBFR,216,0.5,0.66,0.67,0.77,0.66,NA,NA,191
1/9/2017,EFFR,217,0.5,0.66,0.67,0.75,0.66,0.5,0.75,74
1/9/2017,OBFR,217,0.5,0.66,0.67,0.77,0.66,NA,NA,188
1/10/2017,EFFR,218,0.5,0.66,0.67,0.8,0.66,0.5,0.75,77
1/10/2017,OBFR,218,0.5,0.66,0.67,0.77,0.66,NA,NA,197
1/11/2017,EFFR,219,0.63,0.66,0.67,0.75,0.66,0.5,0.75,80
1/11/2017,OBFR,219,0.5,0.66,0.67,0.77,0.66,NA,NA,195
1/12/2017,EFFR,220,0.5,0.66,0.67,0.75,0.66,0.5,0.75,84
1/12/2017,OBFR,220,0.5,0.66,0.67,0.77,0.66,NA,NA,200
1/13/2017,EFFR,221,0.64,0.66,0.67,0.75,0.66,0.5,0.75,74
1/13/2017,OBFR,221,0.45,0.66,0.67,0.77,0.66,NA,NA,179
1/17/2017,EFFR,222,0.64,0.66,0.68,0.8,0.66,0.5,0.75,68
1/17/2017,OBFR,222,0.5,0.66,0.67,0.77,0.66,NA,NA,183
1/18/2017,EFFR,223,0.64,0.66,0.67,0.75,0.66,0.5,0.75,69
1/18/2017,OBFR,223,0.5,0.66,0.67,0.77,0.66,NA,NA,177
1/19/2017,EFFR,224,0.63,0.66,0.68,0.8,0.66,0.5,0.75,68
1/19/2017,OBFR,224,0.45,0.66,0.67,0.77,0.66,NA,NA,177
1/20/2017,EFFR,225,0.64,0.66,0.68,0.78,0.66,0.5,0.75,70
1/20/2017,OBFR,225,0.5,0.66,0.67,0.77,0.66,NA,NA,176
1/23/2017,EFFR,226,0.64,0.66,0.68,0.81,0.66,0.5,0.75,64
1/23/2017,OBFR,226,0.5,0.66,0.68,0.77,0.66,NA,NA,185
1/24/2017,EFFR,227,0.64,0.66,0.67,0.8,0.66,0.5,0.75,66
1/24/2017,OBFR,227,0.15,0.66,0.67,0.77,0.66,NA,NA,189
1/25/2017,EFFR,228,0.64,0.66,0.68,0.78,0.66,0.5,0.75,72
1/25/2017,OBFR,228,0.5,0.66,0.67,0.77,0.66,NA,NA,194
1/26/2017,EFFR,229,0.64,0.66,0.67,0.78,0.66,0.5,0.75,80
1/26/2017,OBFR,229,0.5,0.66,0.67,0.77,0.66,NA,NA,199
1/27/2017,EFFR,230,0.64,0.66,0.67,0.78,0.66,0.5,0.75,77
1/27/2017,OBFR,230,0.45,0.66,0.67,0.77,0.66,NA,NA,194
1/30/2017,EFFR,231,0.65,0.66,0.67,0.8,0.66,0.5,0.75,71
1/30/2017,OBFR,231,0.5,0.66,0.67,0.77,0.66,NA,NA,197
1/31/2017,EFFR,232,0.55,0.56,0.57,0.8,0.56,0.5,0.75,74
1/31/2017,OBFR,232,0.5,0.56,0.58,0.77,0.56,NA,NA,201
2/1/2017,EFFR,233,0.62,0.66,0.67,0.8,0.66,0.5,0.75,80
2/1/2017,OBFR,233,0.5,0.66,0.67,0.77,0.66,NA,NA,198
2/2/2017,EFFR,234,0.63,0.66,0.67,0.8,0.66,0.5,0.75,82
2/2/2017,OBFR,234,0.53,0.66,0.67,0.77,0.66,NA,NA,202
2/3/2017,EFFR,235,0.62,0.66,0.67,0.8,0.66,0.5,0.75,82
2/3/2017,OBFR,235,0.53,0.66,0.67,0.77,0.66,NA,NA,201
2/6/2017,EFFR,236,0.62,0.66,0.67,0.8,0.66,0.5,0.75,82
2/6/2017,OBFR,236,0.53,0.66,0.67,0.77,0.66,NA,NA,215
2/7/2017,EFFR,237,0.6,0.66,0.67,0.8,0.66,0.5,0.75,75
2/7/2017,OBFR,237,0.5,0.66,0.67,0.77,0.66,NA,NA,205
2/8/2017,EFFR,238,0.64,0.66,0.67,0.8,0.66,0.5,0.75,80
2/8/2017,OBFR,238,0.53,0.66,0.67,0.77,0.66,NA,NA,210
2/9/2017,EFFR,239,0.64,0.66,0.67,0.8,0.66,0.5,0.75,76
2/9/2017,OBFR,239,0.53,0.66,0.67,0.77,0.66,NA,NA,204
2/10/2017,EFFR,240,0.64,0.66,0.67,0.8,0.66,0.5,0.75,78
2/10/2017,OBFR,240,0.5,0.66,0.67,0.77,0.66,NA,NA,216
2/13/2017,EFFR,241,0.6,0.66,0.67,0.8,0.66,0.5,0.75,75
2/13/2017,OBFR,241,0.5,0.66,0.67,0.77,0.66,NA,NA,207
2/14/2017,EFFR,242,0.64,0.66,0.67,0.8,0.66,0.5,0.75,73
2/14/2017,OBFR,242,0.5,0.66,0.67,0.77,0.66,NA,NA,204
2/15/2017,EFFR,243,0.6,0.66,0.67,0.8,0.66,0.5,0.75,79
2/15/2017,OBFR,243,0.53,0.66,0.67,0.77,0.66,NA,NA,210
2/16/2017,EFFR,244,0.63,0.66,0.67,0.8,0.66,0.5,0.75,81
2/16/2017,OBFR,244,0.52,0.66,0.67,0.77,0.66,NA,NA,220
2/17/2017,EFFR,245,0.64,0.66,0.67,0.8,0.66,0.5,0.75,82
2/17/2017,OBFR,245,0.53,0.66,0.67,0.77,0.66,NA,NA,221
2/21/2017,EFFR,246,0.6,0.66,0.67,0.8,0.66,0.5,0.75,74
2/21/2017,OBFR,246,0.53,0.66,0.67,0.77,0.66,NA,NA,215
2/22/2017,EFFR,247,0.55,0.66,0.67,0.8,0.66,0.5,0.75,81
2/22/2017,OBFR,247,0.53,0.66,0.68,0.77,0.66,NA,NA,223
2/23/2017,EFFR,248,0.55,0.66,0.67,0.8,0.66,0.5,0.75,88
2/23/2017,OBFR,248,0.53,0.66,0.67,0.77,0.66,NA,NA,227
2/24/2017,EFFR,249,0.55,0.66,0.67,0.8,0.66,0.5,0.75,87
2/24/2017,OBFR,249,0.15,0.66,0.67,0.77,0.66,NA,NA,224
2/27/2017,EFFR,250,0.6,0.66,0.67,0.78,0.66,0.5,0.75,85
2/27/2017,OBFR,250,0.5,0.66,0.67,0.77,0.66,NA,NA,226
2/28/2017,EFFR,251,0.55,0.56,0.57,0.78,0.57,0.5,0.75,86
2/28/2017,OBFR,251,0.5,0.56,0.57,0.77,0.57,NA,NA,202
3/1/2017,EFFR,252,0.6,0.66,0.67,0.75,0.66,0.5,0.75,84
3/1/2017,OBFR,252,0.53,0.66,0.67,0.77,0.66,NA,NA,210
3/2/2017,EFFR,253,0.53,0.66,0.67,0.78,0.66,0.5,0.75,85
3/2/2017,OBFR,253,0.5,0.66,0.67,0.77,0.66,NA,NA,221
3/3/2017,EFFR,254,0.6,0.66,0.67,0.75,0.66,0.5,0.75,88
3/3/2017,OBFR,254,0.5,0.66,0.67,0.77,0.66,NA,NA,211
3/6/2017,EFFR,255,0.6,0.66,0.67,0.8,0.66,0.5,0.75,83
3/6/2017,OBFR,255,0.5,0.66,0.67,0.77,0.66,NA,NA,210
3/7/2017,EFFR,256,0.62,0.66,0.67,0.75,0.66,0.5,0.75,83
3/7/2017,OBFR,256,0.53,0.66,0.67,0.77,0.66,NA,NA,205
3/8/2017,EFFR,257,0.64,0.66,0.67,0.8,0.66,0.5,0.75,84
3/8/2017,OBFR,257,0.54,0.66,0.67,0.77,0.66,NA,NA,207
3/9/2017,EFFR,258,0.64,0.66,0.67,0.8,0.66,0.5,0.75,86
3/9/2017,OBFR,258,0.55,0.66,0.67,0.77,0.66,NA,NA,207
3/10/2017,EFFR,259,0.58,0.66,0.67,0.78,0.66,0.5,0.75,84
3/10/2017,OBFR,259,0.5,0.66,0.67,0.77,0.66,NA,NA,206
3/13/2017,EFFR,260,0.55,0.66,0.67,0.75,0.66,0.5,0.75,83
3/13/2017,OBFR,260,0.5,0.66,0.67,0.77,0.66,NA,NA,205
3/14/2017,EFFR,261,0.6,0.66,0.67,0.75,0.66,0.5,0.75,79
3/14/2017,OBFR,261,0.53,0.66,0.67,0.77,0.66,NA,NA,195
3/15/2017,EFFR,262,0.55,0.66,0.67,0.8,0.66,0.5,0.75,88
3/15/2017,OBFR,262,0.5,0.66,0.67,0.77,0.66,NA,NA,221
3/16/2017,EFFR,263,0.8,0.91,0.91,1.03,0.91,0.75,1,85
